13-11-13,-0.0047274
14-11-13,0.0111109
18-11-13,0.0219364
19-11-13,0.0023186
20-11-13,-0.0129688
21-11-13,-0.0202274
22-11-13,-0.0006
25-11-13,0.0199985
26-11-13,-0.0091982
27-11-13,-0.0003301
28-11-13,0.0057371
29-11-13,0.01383
02-12-13,0.0067599
03-12-13,-0.0025732
04-12-13,-0.0065948
05-12-13,0.0130093
06-12-13,0.0030123
09-12-13,0.0166137
10-12-13,-0.0048791
11-12-13,-0.0039398
12-12-13,-0.011232
13-12-13,-0.0110068
16-12-13,-0.002221
17-12-13,-0.0025428
18-12-13,0.0127219
19-12-13,-0.0081227
20-12-13,0.0174487
23-12-13,0.0016337
24-12-13,-0.0025619
26-12-13,0.0016751
27-12-13,0.0055583
30-12-13,-0.0035953
31-12-13,0.0020505
03-01-14,-0.0016074
06-01-14,-0.0031717
07-01-14,-0.0047162
08-01-14,0.0020042
09-01-14,-0.0010122
10-01-14,0.0005026
13-01-14,0.0164143
14-01-14,-0.0049261
15-01-14,0.0126645
16-01-14,-0.0003164
17-01-14,-0.0090601
20-01-14,0.0067555
21-01-14,0.0015625
22-01-14,0.0039834
23-01-14,0.0010569
24-01-14,-0.0124337
27-01-14,-0.020888
28-01-14,-0.0015646
29-01-14,-0.0009794
30-01-14,-0.0076059
31-01-14,0.0026013
03-02-14,-0.0144019
04-02-14,-0.0001499
05-02-14,0.0035828
06-02-14,0.002308
07-02-14,0.0044564
10-02-14,-0.0016081
11-02-14,0.0015281
12-02-14,0.0035133
13-02-14,-0.0136259
14-02-14,0.0078736
19-02-14,0.0041863
20-02-14,-0.009963
21-02-14,0.0105065
24-02-14,0.0049793
25-02-14,0.002255
26-02-14,0.00625
28-02-14,0.006115
03-03-14,-0.0088419
04-03-14,0.0122962
05-03-14,0.0048746
06-03-14,0.0114558
07-03-14,0.0196059
10-03-14,0.0016241
11-03-14,-0.0038778
12-03-14,0.0007678
13-03-14,-0.003652
14-03-14,0.0017095
18-03-14,0.0019141
19-03-14,0.0011355
20-03-14,-0.0062767
21-03-14,0.0015579
25-03-14,0.0009493
26-03-14,0.0017679
27-03-14,0.0061124
28-03-14,0.008153
31-03-14,0.0012396
01-04-14,0.0025133
02-04-14,0.0046868
03-04-14,-0.0024361
04-04-14,-0.0061979
07-04-14,0.0001045
09-04-14,0.0151082
10-04-14,0.0000294
11-04-14,-0.0029575
15-04-14,-0.0063751
16-04-14,-0.0085845
17-04-14,0.0155948
21-04-14,0.0056421
22-04-14,-0.0003373
23-04-14,0.0037342
28-04-14,-0.0031698
29-04-14,-0.0068035
30-04-14,-0.0028071
02-05-14,-0.0002389
05-05-14,0.0006797
06-05-14,0.0023808
07-05-14,-0.0093443
08-05-14,0.0010974
09-05-14,0.029873
12-05-14,0.0226643
13-05-14,0.0134726
14-05-14,0
15-05-14,0.0020257
16-05-14,0.0112099
19-05-14,0.0084062
20-05-14,0.0016452
21-05-14,-0.0031063
22-05-14,0.0032401
23-05-14,0.012465
26-05-14,-0.0010927
27-05-14,-0.0055781
28-05-14,0.001592
29-05-14,-0.0128246
30-05-14,-0.0007877
02-06-14,0.0183334
03-06-14,0.0072462
04-06-14,-0.0018339
05-06-14,0.0097065
06-06-14,0.0146238
09-06-14,0.009389
10-06-14,0.0002351
11-06-14,-0.0038595
12-06-14,0.0030222
13-06-14,-0.0140917
16-06-14,-0.0011337
17-06-14,0.0130284
18-06-14,-0.0096309
19-06-14,-0.0023154
20-06-14,-0.003879
23-06-14,-0.0024097
24-06-14,0.0115903
25-06-14,-0.0014446
26-06-14,-0.0100472
27-06-14,0.0020818
30-06-14,0.0136573
01-07-14,0.0030678
02-07-14,0.0118472
03-07-14,-0.0013398
04-07-14,0.0047701
07-07-14,0.0045861
08-07-14,-0.0210539
09-07-14,-0.005011
10-07-14,-0.0022742
11-07-14,-0.0142909
14-07-14,-0.0007306
15-07-14,0.0097261
16-07-14,0.0129872
17-07-14,0.0021051
18-07-14,0.0030692
21-07-14,0.0026488
22-07-14,0.010886
23-07-14,0.0035917
24-07-14,0.0044704
25-07-14,-0.0051273
28-07-14,-0.0053591
30-07-14,0.0055106
31-07-14,-0.0089971
01-08-14,-0.015373
04-08-14,0.0106608
05-08-14,0.0081862
06-08-14,-0.0096172
07-08-14,-0.0029718
08-08-14,-0.0105501
11-08-14,0.0075841
12-08-14,0.0132573
13-08-14,0.0016177
14-08-14,0.0067382
18-08-14,0.0105946
19-08-14,0.0029527
20-08-14,-0.002811
21-08-14,0.0020063
22-08-14,0.0028006
25-08-14,-0.000872
26-08-14,-0.000196
27-08-14,0.0039596
28-08-14,0.002306
01-09-14,0.0092214
02-09-14,0.0068948
03-09-14,0.0039033
04-09-14,-0.0022983
05-09-14,-0.001124
08-09-14,0.0107644
09-09-14,-0.002563
10-09-14,-0.0072183
11-09-14,-0.0010378
12-09-14,0.0024487
15-09-14,-0.0078342
16-09-14,-0.0135663
17-09-14,0.0053701
18-09-14,0.0174597
19-09-14,0.0008257
22-09-14,0.0030598
23-09-14,-0.0158047
24-09-14,-0.0018896
25-09-14,-0.0113153
26-09-14,0.0072044
29-09-14,-0.0012486
30-09-14,0.0007413
01-10-14,-0.0024169
07-10-14,-0.0117235
08-10-14,-0.0012353
09-10-14,0.0150267
10-10-14,-0.0126373
13-10-14,0.0030916
14-10-14,-0.0025684
17-10-14,0.0040655
20-10-14,0.0128154
21-10-14,0.0061363
22-10-14,0.0085964
27-10-14,-0.0005252
28-10-14,0.0044921
29-10-14,0.0078293
30-10-14,0.0097337
31-10-14,0.0187289
03-11-14,0.0002343
05-11-14,0.0016998
07-11-14,-0.0001559
10-11-14,0.0008696
11-11-14,0.0022052
12-11-14,0.0024692
13-11-14,-0.0030358
14-11-14,0.0038348
17-11-14,0.0048689
18-11-14,-0.0005752
19-11-14,-0.0051746
20-11-14,0.0023383
21-11-14,0.00898
24-11-14,0.0062285
25-11-14,-0.0078604
26-11-14,0.0014948
27-11-14,0.0021768
28-11-14,0.0110722
01-12-14,-0.0037667
02-12-14,-0.0036466
03-12-14,0.0015191
04-12-14,0.0031332
05-12-14,-0.0030476
08-12-14,-0.0117178
09-12-14,-0.0115604
10-12-14,0.0017924
11-12-14,-0.0075099
12-12-14,-0.0082963
15-12-14,-0.0005472
16-12-14,-0.0184923
17-12-14,-0.0046854
18-12-14,0.0161274
19-12-14,0.0080767
22-12-14,0.0120118
23-12-14,-0.0068477
24-12-14,-0.0112374
26-12-14,0.0032542
29-12-14,0.0055605
30-12-14,0.0002365
31-12-14,0.0041767
05-01-15,-0.0020308
06-01-15,-0.029964
07-01-15,-0.0031068
08-01-15,0.0163537
09-01-15,0.0060598
12-01-15,0.0046472
13-01-15,-0.0028355
14-01-15,-0.0026328
15-01-15,0.0261672
16-01-15,0.0023133
19-01-15,0.0043342
20-01-15,0.0169459
21-01-15,0.0038986
22-01-15,0.0036543
23-01-15,0.0084689
27-01-15,0.0084771
28-01-15,0.0004264
29-01-15,0.0042684
30-01-15,-0.0160236
02-02-15,-0.0013055
03-02-15,-0.0046435
04-02-15,-0.0037514
05-02-15,-0.0013756
06-02-15,-0.0058141
09-02-15,-0.0155524
10-02-15,0.0045975
11-02-15,0.0072209
12-02-15,0.0097537
13-02-15,0.0107846
16-02-15,0.0004372
18-02-15,0.0067826
19-02-15,0.0029541
20-02-15,-0.0069363
23-02-15,-0.0089034
24-02-15,0.0008166
25-02-15,0.0005878
26-02-15,-0.0095127
27-02-15,0.0185114
03-03-15,0.0044101
04-03-15,-0.0081811
05-03-15,0.0016923
09-03-15,-0.0202512
10-03-15,-0.0051047
11-03-15,-0.0013888
12-03-15,0.0087414
13-03-15,-0.0146137
16-03-15,-0.0016883
17-03-15,0.0104422
18-03-15,-0.0042873
19-03-15,-0.0059004
20-03-15,-0.007383
23-03-15,-0.0023335
24-03-15,-0.0009298
25-03-15,-0.0014223
26-03-15,-0.0221139
27-03-15,-0.0000899
30-03-15,0.0180904
31-03-15,-0.0001531
01-04-15,0.0112178
06-04-15,0.0085777
07-04-15,0.0000461
08-04-15,0.006247
09-04-15,0.0073326
10-04-15,0.0002335
13-04-15,0.0061103
17-04-15,-0.0115658
20-04-15,-0.0183477
21-04-15,-0.0083273
22-04-15,0.006201
23-04-15,-0.003725
24-04-15,-0.0110796
27-04-15,-0.0110111
28-04-15,0.0087414
29-04-15,-0.0055337
30-04-15,-0.0070694
04-05-15,0.0183891
05-05-15,-0.0008582
06-05-15,-0.027364
07-05-15,-0.0049031
08-05-15,0.0166557
11-05-15,0.0163279
12-05-15,-0.0238191
13-05-15,0.0133506
14-05-15,-0.001366
15-05-15,0.0046387
18-05-15,0.0134708
19-05-15,-0.0009554
20-05-15,0.0068853
21-05-15,-0.0002671
22-05-15,0.0045066
25-05-15,-0.010486
26-05-15,-0.0036917
27-05-15,-0.0005696
28-05-15,-0.0018717
29-05-15,0.0137818
01-06-15,-0.0000296
02-06-15,-0.0233536
03-06-15,-0.0123051
04-06-15,-0.000547
05-06-15,-0.0019617
08-06-15,-0.0086941
09-06-15,-0.0027038
10-06-15,0.0127207
11-06-15,-0.0195829
12-06-15,0.0022033
15-06-15,0.0038833
16-06-15,0.0041677
17-06-15,0.0054987
18-06-15,0.0102638
19-06-15,0.0061593
22-06-15,0.0155806
23-06-15,0.0034059
24-06-15,-0.0024697
25-06-15,0.0044434
26-06-15,-0.0020124
29-06-15,-0.007481
30-06-15,0.0060227
01-07-15,0.0101033
02-07-15,-0.0009641
03-07-15,0.0047366
06-07-15,0.0043902
07-07-15,-0.0013319
08-07-15,-0.0173603
09-07-15,-0.0041253
10-07-15,0.0038422
13-07-15,0.0118534
14-07-15,-0.0006561
15-07-15,0.0082445
16-07-15,0.0098841
17-07-15,0.0002091
20-07-15,-0.0007433
21-07-15,-0.0086012
22-07-15,0.0121989
23-07-15,-0.0050617
24-07-15,-0.0079455
27-07-15,-0.0188404
28-07-15,-0.0028705
29-07-15,0.004564
30-07-15,0.0055821
31-07-15,0.013186
03-08-15,0.0011954
04-08-15,-0.0030609
05-08-15,0.0059939
06-08-15,0.002416
07-08-15,-0.0028003
